BUSINESS_DATE,SECURITY_NAME,SYMBOL,CLOSE_PRICE
2023-07-13,Shine Resunga Development Bank Ltd.,SHINE,385.0
2023-07-17,Shiva Shree Hydropower Ltd,SSHL,186.0
2023-07-16,Shiva Shree Hydropower Ltd,SSHL,182.6
2023-07-13,Shiva Shree Hydropower Ltd,SSHL,183.5
2023-07-17,Shree Investment Finance Co. Ltd.,SIFC,390.3
2023-07-16,Shree Investment Finance Co. Ltd.,SIFC,375.0
2023-07-13,Shree Investment Finance Co. Ltd.,SIFC,378.0
2023-07-17,Shrijanshil Laghubitta Bittiya Sanstha Limited,SHLB,1279.6
2023-07-16,Shrijanshil Laghubitta Bittiya Sanstha Limited,SHLB,1187.0
2023-07-13,Shrijanshil Laghubitta Bittiya Sanstha Limited,SHLB,1130.1
2023-07-17,Shuvam Power Limited,SPL,810.0
2023-07-16,Shuvam Power Limited,SPL,810.0
2023-07-13,Shuvam Power Limited,SPL,799.0
2023-07-17,Siddhartha Bank Limited,SBL,266.0
2023-07-16,Siddhartha Bank Limited,SBL,253.0
2023-07-13,Siddhartha Bank Limited,SBL,244.1
2023-07-17,Siddhartha Equity Fund,SEF,9.3
2023-07-16,Siddhartha Equity Fund,SEF,9.43
2023-07-13,Siddhartha Equity Fund,SEF,8.75
2023-07-17,Siddhartha Investment Growth Scheme - 2,SIGS2,9.01
2023-07-16,Siddhartha Investment Growth Scheme - 2,SIGS2,9.03
2023-07-13,Siddhartha Investment Growth Scheme - 2,SIGS2,8.69
2023-07-17,Siddhartha Premier Insurance Limited,SPIL,795.0
2023-07-16,Siddhartha Premier Insurance Limited,SPIL,778.5
2023-07-13,Siddhartha Premier Insurance Limited,SPIL,777.0
2023-07-17,Sikles Hydropower Limited,SIKLES,402.0
2023-07-16,Sikles Hydropower Limited,SIKLES,387.0
2023-07-13,Sikles Hydropower Limited,SIKLES,400.0
2023-07-17,Sindhu Bikash Bank Ltd,SINDU,283.5
2023-07-16,Sindhu Bikash Bank Ltd,SINDU,279.0
2023-07-13,Sindhu Bikash Bank Ltd,SINDU,285.3
2023-07-17,Singati Hydro Energy Limited,SHEL,283.0
2023-07-16,Singati Hydro Energy Limited,SHEL,280.0
2023-07-13,Singati Hydro Energy Limited,SHEL,289.0
2023-07-17,Soaltee Hotel Limited,SHL,497.0
2023-07-16,Soaltee Hotel Limited,SHL,485.0
2023-07-13,Soaltee Hotel Limited,SHL,486.0
2023-07-17,Standard Chartered Bank Limited,SCB,546.0
2023-07-16,Standard Chartered Bank Limited,SCB,530.1
2023-07-13,Standard Chartered Bank Limited,SCB,529.0
2023-07-13,Summit Laghubitta Bittiya Sanstha Limited,SMFDB,967.0
2023-07-13,Sunrise Bank Limited,SRBL,173.1
2023-07-17,Sunrise Bluechip Fund,SBCF,7.86
2023-07-16,Sunrise Bluechip Fund,SBCF,7.85
2023-07-13,Sunrise Bluechip Fund,SBCF,7.86
2023-07-17,Sunrise First Mutual Fund,SFMF,11.0
2023-07-16,Sunrise First Mutual Fund,SFMF,11.08
2023-07-13,Sunrise First Mutual Fund,SFMF,10.99
2023-07-17,Sunrise Focused Equity Fund,SFEF,9.68
2023-07-16,Sunrise Focused Equity Fund,SFEF,9.68
2023-07-13,Sunrise Focused Equity Fund,SFEF,8.8
2023-07-17,Super Madi Hydropower Limited,SMHL,412.0
2023-07-16,Super Madi Hydropower Limited,SMHL,422.0
2023-07-13,Super Madi Hydropower Limited,SMHL,399.0
2023-07-17,Super Mai Hydropower Limited,SMH,570.0
2023-07-16,Super Mai Hydropower Limited,SMH,564.8
2023-07-13,Super Mai Hydropower Limited,SMH,549.0
2023-07-17,Support Microfinance Bittiya Sanstha Ltd.,SMB,960.1
2023-07-16,Support Microfinance Bittiya Sanstha Ltd.,SMB,955.8
2023-07-13,Support Microfinance Bittiya Sanstha Ltd.,SMB,955.0
2023-07-17,SuryaJyoti Life Insurance Company Limited,SJLIC,622.0
2023-07-16,SuryaJyoti Life Insurance Company Limited,SJLIC,610.0
2023-07-13,SuryaJyoti Life Insurance Company Limited,SJLIC,611.6
2023-07-17,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,SWMF,762.0
2023-07-16,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,SWMF,733.0
2023-07-13,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,SWMF,726.4
2023-07-17,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,885.0
2023-07-16,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,900.6
2023-07-13,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,869.9
2023-07-17,Swabhimaan Laghubitta Bittiya Sanstha Limited,SMFBS,1173.0
2023-07-16,Swabhimaan Laghubitta Bittiya Sanstha Limited,SMFBS,1150.0
2023-07-13,Swabhimaan Laghubitta Bittiya Sanstha Limited,SMFBS,1170.0
2023-07-17,Swarojgar Laghu Bitta Bikas Bank Ltd.,SLBBL,720.0
2023-07-16,Swarojgar Laghu Bitta Bikas Bank Ltd.,SLBBL,705.0
2023-07-13,Swarojgar Laghu Bitta Bikas Bank Ltd.,SLBBL,705.0
2023-07-17,Swet-Ganga Hydropower & Construction Limited ,SGHC,267.0
2023-07-16,Swet-Ganga Hydropower & Construction Limited ,SGHC,262.7
2023-07-13,Swet-Ganga Hydropower & Construction Limited ,SGHC,268.6
2023-07-17,Synergy Power Development Ltd.,SPDL,258.4
2023-07-16,Synergy Power Development Ltd.,SPDL,250.1
2023-07-13,Synergy Power Development Ltd.,SPDL,253.0
2023-07-17,Taragaon Regency Hotel Limited,TRH,813.0
2023-07-16,Taragaon Regency Hotel Limited,TRH,790.3
2023-07-13,Taragaon Regency Hotel Limited,TRH,780.0
2023-07-17,Terhathum Power Company Limited,TPC,370.0
2023-07-16,Terhathum Power Company Limited,TPC,363.0
2023-07-13,Terhathum Power Company Limited,TPC,363.0
2023-07-17,UNIVERSAL POWER COMPANY LTD,UPCL,225.0
2023-07-16,UNIVERSAL POWER COMPANY LTD,UPCL,219.0
2023-07-13,UNIVERSAL POWER COMPANY LTD,UPCL,219.9
2023-07-17,Unilever Nepal Limited,UNL,33489.0
2023-07-16,Unilever Nepal Limited,UNL,32998.0
2023-07-13,Unilever Nepal Limited,UNL,32500.0
2023-07-17,Union Hydropower Limited,UNHPL,203.5
2023-07-16,Union Hydropower Limited,UNHPL,196.0
2023-07-13,Union Hydropower Limited,UNHPL,201.0
2023-07-17,Unique Nepal Laghubitta Bittiya Sanstha Limited,UNLB,1330.0
2023-07-16,Unique Nepal Laghubitta Bittiya Sanstha Limited,UNLB,1318.0
2023-07-13,Unique Nepal Laghubitta Bittiya Sanstha Limited,UNLB,1339.0
2023-07-17,United Ajod Insurance Limited,UAIL,538.4
2023-07-17,United IDI Mardi RB Hydropower Limited.,UMRH,452.5
2023-07-16,United IDI Mardi RB Hydropower Limited.,UMRH,434.1
2023-07-13,United IDI Mardi RB Hydropower Limited.,UMRH,439.0
2023-07-17,United Modi Hydropower Ltd.,UMHL,217.4
2023-07-16,United Modi Hydropower Ltd.,UMHL,213.0
2023-07-13,United Modi Hydropower Ltd.,UMHL,215.0
2023-07-17,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,USLB,852.0
2023-07-16,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,USLB,836.5
2023-07-13,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,USLB,820.1
2023-07-17,Upakar Laghubitta Bittiya Sanstha Limited,ULBSL,1400.0
2023-07-16,Upakar Laghubitta Bittiya Sanstha Limited,ULBSL,1382.2
2023-07-13,Upakar Laghubitta Bittiya Sanstha Limited,ULBSL,1379.9
2023-07-17,Upper Hewakhola Hydropower Company Limited,UHEWA,308.0
2023-07-16,Upper Hewakhola Hydropower Company Limited,UHEWA,297.7
2023-07-13,Upper Hewakhola Hydropower Company Limited,UHEWA,309.0
2023-07-17,Upper Solu Hydro Electric Company Limited,USHEC,263.0
2023-07-16,Upper Solu Hydro Electric Company Limited,USHEC,256.8
2023-07-13,Upper Solu Hydro Electric Company Limited,USHEC,264.9
2023-07-17,Upper Tamakoshi Hydropower Ltd,UPPER,427.0
2023-07-16,Upper Tamakoshi Hydropower Ltd,UPPER,426.8
2023-07-13,Upper Tamakoshi Hydropower Ltd,UPPER,429.0
2023-07-13,Vijaya laghubitta Bittiya Sanstha Ltd.,VLBS,713.0
2023-07-17,Wean Nepal Laghubitta Bittiya Sanstha Limited,WNLB,830.0
2023-07-16,Wean Nepal Laghubitta Bittiya Sanstha Limited,WNLB,805.0
2023-07-13,Wean Nepal Laghubitta Bittiya Sanstha Limited,WNLB,801.5
